Comment Location,Comment,Keywords,Location,Reason,Purpose
https://github.com/metasfresh/metasfresh-webui/blob/63edbed7b9d07afed5795c21689c1f7cfbff7f79/pom.xml#L108,TODO: i think we shall remove this dep. from de.metas.fresh.base !!!,['todo'],External dependencies configuration,Stale dependency,Document for later fix
https://github.com/agilebirds/openflexo/blob/0250fc1061e7ae86c9d51a6f385878df915db20b/pom.xml#L22,"need this so that sonar run properly. don't know what the difference 
 with source.encoding. todo : investigate difference between source.encoding 
 and project.build.sourceEncoding",['todo'],Build variables,External library limitation,Document for later fix
https://github.com/wso2/carbon-mediation/blob/75d53af71bb96b9a52aee0acd061eff549d1b9f6/components/inbound-endpoints/org.wso2.carbon.inbound.endpoint.persistence/pom.xml#L55,TODO: remove this after adding all imports,['todo'],Plugin configuration,External library limitation,Document for later fix
https://github.com/agentsoz/bdi-abm-integration/blob/11ab808a59f83997b5d805090d65a71c7c8cfb16/examples/bushfire-tutorial/pom.xml#L112,Fix to make maven-antrun-plugin pick up the JDK instead of JRE,['fix'],External dependencies configuration,External library limitation,Warning for future developers
https://github.com/opendaylight/bgpcep/blob/310f15691a6235382a40320faaca6e5a6e3a4484/bgp/concepts/pom.xml#L44,"FIXME: this is in support of the generated code. This should not
  be here, but the plugin should bring it in.",['fixme'],External dependencies configuration,Stale dependency,Document suboptimal implementation choice
https://github.com/opendaylight/bgpcep/blob/310f15691a6235382a40320faaca6e5a6e3a4484/bgp/concepts/pom.xml#L74,"FIXME: these are IETF models which are pre-generated in SAL infra.
  This should not be here, but rather should somehow be
  discovered by the plugin.",['fixme'],External dependencies configuration,Stale dependency,Document suboptimal implementation choice
https://github.com/opendaylight/bgpcep/blob/310f15691a6235382a40320faaca6e5a6e3a4484/concepts/pom.xml#L56,"FIXME: this is in support of the generated code. This should not
  be here, but the plugin should bring it in.",['fixme'],External dependencies configuration,Stale dependency,Document suboptimal implementation choice
https://github.com/holodeck-b2b/Holodeck-B2B/blob/b8c01749814159d365cfed2cdaa2920a81b4fc55/modules/holodeckb2b-common/pom.xml#L86,This specific log4j lib is used by mockito. @todo: We should check if we can skip this dependency,['todo'],External dependencies configuration,Stale dependency,Document for later fix
https://github.com/mff-uk/ODCS/blob/21daa73da97f5f3f46165837b9172ff3360e8338/frontend/pom.xml#L201,"fix: [WARNING] Warning: selected war files include a WEB-INF/web.xml
  which will be ignored",['fix'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/GoogleCloudPlatform/community/blob/b560891c68355896215808a68eb9a70670efb29a/tutorials/cloud-iot-coap-proxy/coap-dtls-client/pom.xml#L12,FIXME change it to the project's website,['fixme'],Project metadata,Specify metadata,Document for later fix
https://github.com/apache/camel/blob/32e7f9251f0329caf86aaff8abf7c06b5b32b3f8/parent/pom.xml#L650,FIXME cmueller: not in sync!,['fixme'],Build variables,Change propagation,Document for later fix
https://github.com/geoadmin/geocat/blob/a6e7cb0d7974e7dda6ba0bbdf4876e0594a92acc/web-client/pom.xml#L27,FIXME set common dependencies to the root pom.xml,['fixme'],External dependencies configuration,Recursive call,Document for later fix
https://github.com/apache/oodt/blob/bc82180d264bbbfa3a36056d237aab732c8ed9b8/core/pom.xml#L698,"FIXME: currently produces a NullPointerException
  <plugin>
  <groupId>org.apache.maven.plugins</groupId>
  <artifactId>maven-changes-plugin</artifactId>
  <version>2.0</version>
  <configuration>
  <component>12311070</component>
  <resolutionIds>1</resolutionIds>
  <statusIds>5,6</statusIds>
  <fixVersionIds>${jira.fix.version.ids}</fixVersionIds>
  </configuration>
  <reportSets>
  <reportSet>
  <reports>
  <report>jira-report</report>
  </reports>
  </reportSet>
  </reportSets>
  </plugin>","['fix', 'fixme']",Plugin configuration,External library limitation,Document for later fix
https://github.com/apache/maven-plugins/blob/a007e769ed5825774d5c31ec06c0013c8ee2b4d4/maven-project-info-reports-plugin/pom.xml#L444,FIXME: missing Maven 3 class or conflict,['fixme'],Plugin configuration,Build tool limitation,Document for later fix
https://github.com/ansell/openrdf-sesame/blob/fdf723d99ccdbdf0104e92c6a6433a8fbfe59750/core/queryalgebra/evaluation/pom.xml#L32,FIXME: Move SPARQLFederatedService out to another module to avoid the following dependency,['fixme'],Plugin configuration,External library limitation,Document for later fix
https://github.com/opendaylight/mdsal/blob/2188563bd18dccb50bbbfa13235ca4955c7eb7dc/model/ietf/pom.xml#L110,FIXME: move this to the netconf project,['fixme'],Multi-directory configuration,Recursive call,Document for later fix
https://github.com/opendaylight/odlparent/blob/f6962f0eecba4d0626d55c0bfc3cb9bfface70df/odlparent/pom.xml#L1261,"FIXME: this should be a wildcard, but PMD is brain-damaged and does
  not understand path prefixes nor wildcards. Details are available
  at http://stackoverflow.com/questions/15647771/pmd-exclude-not-working
  Hence people introducing new generated sources have to include
  PMD config too.",['fixme'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/opendaylight/mdsal/blob/2188563bd18dccb50bbbfa13235ca4955c7eb7dc/trace/mdsal-trace-impl/pom.xml#L29,FIXME: why?,['fixme'],External dependencies configuration,No reason,Document suboptimal implementation choice
https://github.com/SonarSource/sonar-php/blob/31a362af3bb58b160b4f485d743a785ce531bc86/php-frontend/pom.xml#L65,Generates file target/php-frontend-XXX-tests.jar which can be used in other POMs for the JUnit tests,['xxx'],Plugin configuration,Recursive call,Warning for future developers
https://github.com/NoodlePartners/sakai_work/blob/7c0298c9d1a7e2523750a2ec638d6e772c79475a/basiclti/basiclti-tool/pom.xml#L22,HACK,['hack'],External dependencies configuration,External library limitation,Warning for future developers
https://github.com/jooby-project/jooby/blob/9795b65ccea63c630592f0a320aca2000ca19a8b/modules/coverage-report/pom.xml#L25,Hack Jacoco! by adding all the source code (test included) into the current cp,['hack'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/yacy/yacy_search_server/blob/5a3d5cb92cfeb3ada006ff5c12238d5f7be0b9c2/libbuild/pom.xml#L22,hack to include YaCy search server (main project) as module,['hack'],Multi-directory configuration,External library limitation,Warning for future developers
https://github.com/broadgsa/gatk-protected/blob/aa8764d6c3de146856b174a8674fa787a6311d7c/pom.xml#L460,"HACK: Adding the source directory via build-helper-maven-plugin doesn't work with IntelliJ.
  Add compatibility link from public's extensions source code to target/generated-sources.
  see: http://wiki.jetbrains.net/intellij/Maven_FAQ",['hack'],Plugin configuration,External tool limitation,Document suboptimal implementation choice
https://github.com/apache/openwebbeans/blob/f5459470efc351742a9630c2d1c43206694c0760/samples/pom.xml#L73,"HACK: Include legal files explicity, otherwise they will end up in the wrong path
  or in another jar file in the war.
 
  NOTE: targetPath is broken for webResources (as documented)","['hack', 'broken']",Plugin configuration,External library limitation,Warning for future developers
https://github.com/droolsjbpm/drools/blob/40087a4eb79a10847c18f6ad95976117c6ecba95/drools-core/pom.xml#L279,"Hack/workaround for https://bugs.openjdk.java.net/browse/JDK-8061305. The Javadoc generation fails for
  this class, so needs to be excluded. It seems the issue is fixed only in JDK 9+.","['hack', 'workaround']",Plugin configuration,External library limitation,Document workaround
https://github.com/droolsjbpm/drools/blob/40087a4eb79a10847c18f6ad95976117c6ecba95/drools-compiler/pom.xml#L215,"Hack/workaround: relying on ECJ package version [0,1) is needed as ECJ does not export specific package
  versions (and thus the version defaults to 0.0.0). This is just a workaround as proper fix needs be done
  in ECJ directly to export the versions correctly in the MANIFEST.MF.","['fix', 'hack', 'workaround']",Plugin configuration,Missing dependency,Document workaround
https://github.com/hibernate/hibernate-search/blob/b13dc7836e0391a0bc2989d436fdb07a6cad8245/legacy/integrationtest/elasticsearch/pom.xml#L264,HSEARCH-2399 Implement timeouts for the Elasticsearch backend,['implement'],Plugin configuration,External library limitation,Document workaround
https://github.com/zalando/zmon-controller/blob/8e89d8abf740bec32905f7ae2f8b0e3de9451e62/zmon-controller-app/pom.xml#L20,"IMPORTANT: we pin the version to 9.3-.. here
  as zalando-sprocwrapper is broken with 9.4.. JDBC driver",['broken'],External dependencies configuration,External library limitation,Warning for future developers
https://github.com/codeabovelab/haven-platform/blob/bd450c31531ec2eace9d261daf52a65bdd09167d/pom.xml#L339,"in spring-eureka dependencies appeared two different versions of jersey it causes errors, for
  prevent it we need to fix version of all jersey components to same value",['fix'],External dependencies configuration,Dependency conflict,Document suboptimal implementation choice
https://github.com/jbosstm/narayana/blob/87bed75b4a3d3dacfdc7bd7f625faeccc0e5b833/ArjunaJTS/idl/idlj/idlj.java.corba/pom.xml#L83,"include the following in the module patch since without it we get:
  ""error: org.omg.CosTransactions.XXX is not visible because
  package org.omg.CosTransactions is not visible""
  It seems as if the java.corba module is hiding the package
  org.omg.CosTransactions which is odd because
  jmod describe <jdk-9 install dir>/jmods/java.corba.jmod
  does not report any org.omg.CosTransactions clases",['xxx'],Plugin configuration,External library limitation,Document workaround
https://github.com/streamsets/datacollector/blob/934d297dada2ea3dfbbe3f2c804ccc98485db146/mapr_5_2-lib/pom.xml#L368,include the LoginUgiProvider implementation for MapR with workaround,['workaround'],External dependencies configuration,Missing dependency,Document workaround
https://github.com/keycloak/keycloak/blob/e5092bb6179061c4b300cc1e56625bfba8b923e2/testsuite/integration-arquillian/servers/app-server/undertow/pom.xml#L66,"it is required for undertow adapter example authorization tests when they run with -Pauth-server-eap
  todo: find out why it doesn't happen with -Pauth-server-wildfly",['todo'],External dependencies configuration,Missing dependency,Document for later fix
https://github.com/apache/kylin/blob/f0cfdf537e1b5a57cf15fc1204e9294367fb7e5f/kylin-it/pom.xml#L54,"It should be avatica(the shaded one), not avatica-core, since the inconsistency protobuf dependency with Hadoop",['inconsistency'],External dependencies configuration,External library limitation,Document suboptimal implementation choice
https://github.com/apache/kylin/blob/f0cfdf537e1b5a57cf15fc1204e9294367fb7e5f/query/pom.xml#L45,"It should be avatica(the shaded one), not avatica-core, since the inconsistency protobuf dependency with Hadoop",['inconsistency'],External dependencies configuration,External library limitation,Document suboptimal implementation choice
https://github.com/rabbitmq/rabbitmq-java-client/blob/172cac87ac4504409fe788b27e88bff839e343ce/pom.xml#L170,"Java 8's Javadoc is way more sensible to documentation
  correctness. For now, disable all those errors until we fix them.",['fix'],Plugin configuration,External library limitation,Document for later fix
https://github.com/proofpoint/platform/blob/1f2495f87a09949ada17541c843449a68ecbcad9/jaxrs/pom.xml#L152,Java 9 workaround for missing bval-jsr dependency declaration BVAL-155,['workaround'],External dependencies configuration,Missing dependency,Document workaround
https://github.com/proofpoint/platform/blob/1f2495f87a09949ada17541c843449a68ecbcad9/library/pom.xml#L919,Java 9 workaround for missing bval-jsr dependency declaration BVAL-155,['workaround'],External dependencies configuration,Missing dependency,Document workaround
https://github.com/GoogleCloudPlatform/cloud-bigtable-client/blob/d0893816e5270cc3058f481cf4144e3a7519b14c/bigtable-dataflow-parent/pom.xml#L53,"javadoc excluded packages:
  com.google.cloud.bigtable.dataflow{import,} (Breaks with javadoc:aggregate, handled separately)
  com.google.clooud.* (Ignore, a hack/workaround for separate maven issue)","['hack', 'workaround']",Plugin configuration,Build tool limitation,Document workaround
https://github.com/wso2/product-greg/blob/2ed74d2357882ac55b15ed4df654dc69de2cb554/modules/distribution/pom.xml#L430,jaxb hack for uddi,['hack'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/svn2github/cytoscape/blob/a3df8f63dba4ec49942027c91ecac6efa920c195/core3/gui-distribution/branches/blueprint/startlevel-3/pom.xml#L104,Latest version of iText has broken OSGi metadata and we have to wait until they fix it...,"['fix', 'broken']",External dependencies configuration,External library limitation,Document for later fix
https://github.com/svn2github/cytoscape/blob/a3df8f63dba4ec49942027c91ecac6efa920c195/core3/gui-distribution/tags/gui-distribution-3.0.0-M3/startlevel-3/pom.xml#L104,Latest version of iText has broken OSGi metadata and we have to wait until they fix it...,"['fix', 'broken']",External dependencies configuration,External library limitation,Document for later fix
https://github.com/querydsl/querydsl/blob/2bf234caf78549813a1e0f44d9c30ecc5ef734e3/querydsl-sql/pom.xml#L73,license : TODO,['todo'],External dependencies configuration,Licensing,Placeholder for later extension
https://github.com/bergerhealer/BKCommonLib/blob/7ea2b82ba58fabbc4857f7e9c2c765698a0fbf80/pom.xml#L211,"Little hack to prevent maven from uploading the shaded jar as main artifact, while keeping the original jar name",['hack'],Plugin configuration,Build tool limitation,Document workaround
https://github.com/apache/logging-log4j2/blob/efe06ddfaf7d3b5a2659be6b9f1af4b9a5a3bc95/log4j-osgi/pom.xml#L151,"module link generation is completely broken in the javadoc plugin for a multi-module non-aggregating
  project",['broken'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/apache/logging-log4j2/blob/efe06ddfaf7d3b5a2659be6b9f1af4b9a5a3bc95/log4j-layout-jackson-xml/pom.xml#L117,module link generation is completely broken in the javadoc plugin for a multi-module non-aggregating project,['broken'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/GoogleCloudPlatform/cloud-bigtable-client/blob/d0893816e5270cc3058f481cf4144e3a7519b14c/bigtable-hbase-2.x-parent/bigtable-hbase-2.x-shaded/pom.xml#L170,"Need to manually promote to dependencies to keep the structure of hbase-shade-client.
  Also, this is needed to workaround maven reactor not using dependency-reduced-pom.xml
  files. See note in bigtable-2.x-hadoop .",['workaround'],Plugin configuration,Stale dependency,Document workaround
https://github.com/zalando/riptide/blob/92fc3f71b3d41d3b938bdc9ef90c774b41981121/pom.xml#L617,TODO fail on deprecation,['todo'],Plugin configuration,Compiler configuration,Document for later fix
https://github.com/openzipkin/brave/blob/a3de48060298adce5d9def311b5191d661b616d8/pom.xml#L77,Note: 3.1.x requires Java 8; 3.0.20.Final is broken,['broken'],Build variables,External library limitation,Warning for future developers
https://github.com/winder/Universal-G-Code-Sender/blob/7d14aee62fdedf21681b311b476c18cd4296c169/pom.xml#L210,"Notes about deploying.
  This is extremely hacky, but for now to deploy you need to manually
  edit the pom files in a couple specific ways.
  1. Set the version in this file, and in ugs-core/pom.xml
  2. Comment out the 'ugs-platform' module in this file.
  3. Run mvn deploy -Prelease,ossrh -DskipTests=true",['hacky'],Plugin configuration,Code smell,Warning for future developers
https://github.com/openimaj/openimaj/blob/908cfda5a0eaaf6c4cbb31e2bb170b12c54f0c92/web/core-web/pom.xml#L75,"OS and platform specific profiles for QtJambi binaries;
  A fat cross-platform jar is not practical because of
  the size of the native libraries...
  
  The profiles are done here instead of importing the
  net.sf.qtjambi:qtjambi dependency directly because the
  dependency is currently broken and doesn't include the
  mac64 profile.",['broken'],Plugin configuration,External library limitation,Document suboptimal implementation choice
https://github.com/apache/isis/blob/1ffa8a469642f1b78689fcc29e5b61eb23175d67/core/pom.xml#L926,overriddes the default ('clean verify') as workaround,['workaround'],Plugin configuration,External library limitation,Document workaround
https://github.com/vaadin/testbench/blob/95e045a3702d4603c0417d51f92495c6be212b62/vaadin-testbench-integration-tests/pom.xml#L81,PIN webcomponentsjs as workaround for https://github.com/webjars/webjars/issues/1763,['workaround'],External dependencies configuration,External library limitation,Document workaround
https://github.com/GluuFederation/oxd/blob/fe43d556cc547cb62bdcd2c919c192a48872c942/oxd-client/pom.xml#L105,plug-in jackson 2.x annotation for compatibility with dropwizard 1.3.1 (a bit ugly but this is the only way to workaround it),"['ugly', 'workaround']",External dependencies configuration,Missing dependency,Document workaround
https://github.com/druid-io/druid/blob/7c19c92a81d33a510cd93f9bd4a448334204982d/extensions-core/protobuf-extensions/pom.xml#L123,"protobuf compiler generated classes miss @Override, that is not easy to fix",['fix'],Plugin configuration,Compiler configuration,Warning for future developers
https://github.com/joyent/java-manta/blob/e2010fa208505a472554602b4191791bbf6c0129/java-manta-it/pom.xml#L207,"Remove src/shade-workaround after use. This
  is for tidyness but not correctness. Note
  that since this is bound to
  post-integration-test it will run when
  invoking verify, but not intgration-test",['workaround'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/mulesoft/apikit/blob/b4aafa86c28e30a69e08ac4d11e2c10eb8834617/mule-apikit-module/pom.xml#L100,"required by raml-parser v1, v2 & http service. Workaround for MULE-12439",['workaround'],External dependencies configuration,Missing dependency,Document workaround
https://github.com/mulesoft/apikit/blob/b4aafa86c28e30a69e08ac4d11e2c10eb8834617/pom.xml#L144,"required by raml-parser v1, v2 & http service. Workaround for MULE-12439",['workaround'],External dependencies configuration,Missing dependency,Document workaround
https://github.com/mulesoft/apikit/blob/b4aafa86c28e30a69e08ac4d11e2c10eb8834617/parser-wrapper/interface-impl-v2/pom.xml#L46,required by raml-parser v2. Workaround for MULE-12439,['workaround'],External dependencies configuration,Missing dependency,Document workaround
https://github.com/metasfresh/metasfresh/blob/c9c167b1efce159b6cceb720cfb0b186debcdda2/pom.xml#L22,"TODO: consider removing jasperreports.version and dependencyManagement 
 from this pom. It will instead be handled by adempiereJasper-parent",['todo'],Build variables,Recursive call,Document for later fix
https://github.com/apache/ambari/blob/9236f4ab966f40d93e27c44f9078bb204a6c591a/contrib/views/files/pom.xml#L197,"setting npm_config_tmp environment variable is a workaround for
  https://github.com/Medium/phantomjs/issues/673",['workaround'],Build variables,External tool limitation,Document workaround
https://github.com/apache/ambari/blob/9236f4ab966f40d93e27c44f9078bb204a6c591a/ambari-funtest/pom.xml#L44,Stub execution on direct plugin call - workaround for ambari deb build process,['workaround'],Plugin configuration,Build break,Document workaround
https://github.com/enioka/jqm/blob/391733b8e291404b97c714c3727a241c4a861f98/jqm-all/pom.xml#L349,"Stupid M2E stuff, no influence on build",['stupid'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/SpoonLabs/astor/blob/3dad7e7e87b4a183647910a82420d6fd5529515d/examples/math_0c1e6fb/pom.xml#L401,Temporary fix to replace svn-based build number with git-based build number,['fix'],Build variables,External library limitation,Document workaround
https://github.com/undertow-io/undertow/blob/e1570ea9935c052a3be913485723bae0337d4680/pom.xml#L486,Temporary profile to workaround issue described here https://github.com/spotbugs/spotbugs/issues/756.,['workaround'],Plugin configuration,External library limitation,Document workaround
https://github.com/beeverycreative/beethefirst-software/blob/3a4c70ae3d5a9003197d14e68c357dcaa6870e8f/beesoft-app/beesoft-usb/pom.xml#L336,"temporary workaround to make BEESOFT executable on Netbeans, on OSX",['workaround'],Plugin configuration,External tool limitation,Document workaround
https://github.com/jboss-integration/fuse-bxms-integ/blob/ca5c012bf867ea15d1250f0991af3cd7e708aaaf/release/karaf/itests/camel/camel-itests/pom.xml#L156,"Temporary workaround. This should be removed once the Karaf is properly configured with 
  the remote repos, so that it can download the kie-ci-osgi itself (instead of relying on the outer Maven 
  test build).",['workaround'],External dependencies configuration,Stale dependency,Document workaround
https://github.com/apromore/ApromoreCode/blob/02dbc18a85cdb25e24f8a26c0425de8aa275583e/Apromore-Custom-Plugins/ProDrift-Logic/pom.xml#L46,"There is some problem in the bpstruct JAR that causes the newer version to throw an error!
  So we use the older version as workaround",['workaround'],Plugin configuration,External library limitation,Document workaround
https://github.com/errai/errai/blob/86b87d2be8363df13cdf076600acd33f54b8f3dd/errai-cdi/errai-cdi-server/pom.xml#L252,"These tests must be run in devMode. When run in prod one of two problems happens:
  1. An exception occurs from MarshallerGenerator caching between tests in the AyncCDITests suite.
  2. If (1) is fixed, a GWT compilation error occurs where an interned value is referenced before being declared.
  In the future, if we need to run the tests with a prod compile we might be able to fix these
  problems by moving the async tests out of a test suite.",['fix'],Plugin configuration,Compiler configuration,Warning for future developers
https://github.com/Sotera/graphene/blob/3a17829f312ffe08b3c0a20232c28d6cfdfa9296/graphene-parent/graphene-archetype/src/main/resources/archetype-resources/pom.xml#L339,"This doesn't do anything for Jetty, but is a workaround for a 
  Maven bug that prevents the requestLog from being set.",['workaround'],Plugin configuration,Build tool limitation,Document workaround
https://github.com/apache/deltaspike/blob/8ed131eac40d598ba630ec9aba77569551a2db5c/pom.xml#L72,this is a hack to make mvn site not really run.,['hack'],Plugin configuration,External library limitation,Document suboptimal implementation choice
https://github.com/exoplatform/jcr/blob/3e7f9ee1b5683640d73a4316fb4b0ad5eac5b8a2/applications/exo.jcr.applications.browser/pom.xml#L80,"This is broken in maven-war-plugin 2.0, works in 2.0.1",['broken'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/gatein/gatein-portal/blob/e30cc11406d0b2b98b6e82ae9245cdd5d499f68e/web/rest/pom.xml#L48,"This is broken in maven-war-plugin 2.0, works in 2.0.1",['broken'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/cloudera/Impala/blob/7de05fe3ae3281eaaa1d2b3f628ccd41788fd39e/impala-parent/pom.xml#L139,This is needed for the cup maven plugin. TODO add the plugin to our maven repo,['todo'],Repository configuration,Missing dependency,Document for later fix
https://github.com/dke-knu/i2am/blob/cbd280e1b7313634a52b36308af97c599fd942e4/rdma-based-storm/external/flux/pom.xml#L52,"Hack to make intellij behave.
  If you use intellij, enable this profile in your IDE.
  It should make life easier.",['hack'],Plugin configuration,External tool limitation,Warning for future developers
https://github.com/aic-sri-international/aic-expresso/blob/01b0bbc33c2ad37fea12a645cbc6105abc7e5352/pom.xml#L281,"This is workaround for the ""maven-enforcer-plugin (goal ""enforce"") 
  is ignored by m2e."" warning in Eclipse and ANTLR4",['workaround'],Plugin configuration,External library limitation,Document workaround
https://github.com/bonitasoft/bonita-engine/blob/12acdcd0bfb0f4e78594a53f97d8acbb3a8ce832/bpm/bonita-api/bonita-common-api-impl/pom.xml#L58,This plugin cannot be activate in default profile because version 2.3 is not released yet and we need a fix that is done in 2.3-SNAPSHOT:,['fix'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/apache/incubator-brooklyn/blob/337a5d22d5e9c98cc96ea1085383cbed1ee0b741/brooklyn-server/utils/rest-swagger/pom.xml#L142,"This tells maven-bundle-plugin to include and export swagger-core and swagger-jaxrs into this bundle,
  but to not include other dependencies that are properly bundled themselves.
  We also need the swagger packages exported, since we're going to use them in higher-level bundles.
 
  The only way I could convince maven-bundle-plugin to do all this was to manually specify the packages
  in swagger-core and swagger-jaxrs versions 1.5.3
 
  FIXME: move to >=swagger-1.5.4 (which does not suffer from split packages and is a proper bundle),
  but those depend on guava-18.0 instead of brooklyn's currently used guava-17.x",['fixme'],Plugin configuration,External library limitation,Document for later fix
https://github.com/wildfly-swarm/wildfly-swarm/blob/a8b09d7fb338225e9f51ef49eed0977e8960be01/testsuite/microprofile-tcks/config/pom.xml#L108,"This workaround allows to run a single test using ""test""
  system property",['workaround'],Plugin configuration,External library limitation,Document workaround
https://github.com/apache/tika/blob/8e6cf38407e72c9f254aa923b47eff61f10a7c75/tika-app/pom.xml#L132,TIKA-763: Workaround to avoid including LGPL classes,['workaround'],Plugin configuration,Licensing,Document workaround
https://github.com/IKANOW/Aleph2-contrib/blob/7aefd95ec6ee3e18dc3a91dbca4a4f938b22e477/aleph2_analytic_services_spark/pom.xml#L370,TODO,['todo'],External dependencies configuration,External library limitation,Document for later fix
https://github.com/SharedKnowledge/SharkFW/blob/c189c950b9aa41fd9e34efaef4aa08974d47af9e/pom.xml#L43,TODO,['todo'],Repository configuration,No reason,Placeholder for later extension
https://github.com/droolsjbpm/droolsjbpm-integration/blob/95d94b634166f10e60c58f097989f90da290e272/kie-osgi/kie-karaf-itests/pom.xml#L306,"TODO - Version number should be moved to BOM, ...",['todo'],Plugin configuration,External library limitation,Document for later fix
https://github.com/capedwarf/capedwarf-blue/blob/a1f04e0eaee578a4b39857cd6a86a2df096de7d1/pom.xml#L1237,TODO - why do we need these?,['todo'],External dependencies configuration,Stale dependency,Document suboptimal implementation choice
https://github.com/mulesoft/apikit/blob/b4aafa86c28e30a69e08ac4d11e2c10eb8834617/mule-apikit-module/pom.xml#L46,TODO (MULE-10540) parent pom for mule plugins,['todo'],Plugin configuration,Recursive call,Warning for future developers
https://github.com/OpenRock/OpenAM/blob/02b057e94c4ab35c0776747e173f59ee7c6d09f8/openam-authentication/openam-auth-device-id/pom.xml#L59,TODO Add License to Manifest,['todo'],Plugin configuration,Licensing,Placeholder for later extension
https://github.com/OpenRock/OpenAM/blob/02b057e94c4ab35c0776747e173f59ee7c6d09f8/openam-authentication/openam-auth-httpbasic/pom.xml#L68,TODO Add License to Manifest,['todo'],Plugin configuration,Licensing,Placeholder for later extension
https://github.com/OpenRock/OpenAM/blob/02b057e94c4ab35c0776747e173f59ee7c6d09f8/openam-plugins/openam-auth-postauthentication/pom.xml#L69,TODO Add License to Manifest,['todo'],Plugin configuration,Licensing,Placeholder for later extension
https://github.com/OpenRock/OpenAM/blob/02b057e94c4ab35c0776747e173f59ee7c6d09f8/openam-authentication/openam-auth-ad/pom.xml#L68,TODO Add License to Manifest,['todo'],Plugin configuration,Licensing,Placeholder for later extension
https://github.com/CubeEngine/modules-extra/blob/f46207455a7ec0714e4966a563c74b28bb070e47/vigil/pom.xml#L51,"TODO add WE for Sponge
  <dependency>
  <groupId>com.sk89q</groupId>
  <artifactId>worldedit</artifactId>
  <version>5.5.8</version>
  <type>jar</type>
  <scope>provided</scope>
  </dependency>",['todo'],External dependencies configuration,Missing dependency,Document for later fix
https://github.com/codice/ddf-ui/blob/dbaf3e1c1abec4b0228db97e0913c8b97070d2c6/catalog/transformer/catalog-transformer-pptx/pom.xml#L185,"
                            TODO Big nasty hack. Should not normally embed another bundle. But we
                            can't install this bundle separately in osgi because of a missing
                            class in the bundle. So far, I've sent an email to
                            users@servicemix.apache.org asking for input, and they created a
                            ticket for it. When the next servicemix release is made, we should
                            check to see if the error has been fixed, and update accordingly.

                            This is the apache servicemix ticket:

                            https://issues.apache.org/jira/browse/SM-2925

                            See DDF Jira: https://codice.atlassian.net/browse/DDF-1986
                            ","['todo', 'hack']",Plugin configuration,Post-install dependency resolution,Warning for future developers
https://github.com/apache/drill/blob/494c2060a385408f27185949e6899a9017b6b7ff/exec/jdbc-all/pom.xml#L606,"TODO DRILL-4336: an attempt to fix the issue by moving the file elsewhere, had issues executing
  but may be able to be modified to to fix the issue","['fix', 'todo']",Plugin configuration,External library limitation,Document suboptimal implementation choice
https://github.com/wildfly/wildfly-core/blob/245593b472abf284bbeefb4f46c7170b7651e65d/pom.xml#L163,TODO Elytron - Bump to M17,['todo'],Build variables,Dependency conflict,Document for later fix
https://github.com/wildfly/wildfly-core/blob/245593b472abf284bbeefb4f46c7170b7651e65d/elytron/pom.xml#L165,TODO Elytron Remove once parent on M17,['todo'],External dependencies configuration,Recursive call,Document for later fix
https://github.com/yahoo/omid/blob/7d3ad63ef48ab1738e05889bbf30db190f1c0e56/benchmarks/pom.xml#L96,TODO Enable cobertura when if we add tests to this module,['todo'],Plugin configuration,External library limitation,Document for later fix
https://github.com/droolsjbpm/droolsjbpm-integration/blob/95d94b634166f10e60c58f097989f90da290e272/kie-server-parent/kie-server-wars/kie-server/pom.xml#L182,TODO Exclusions?,['todo'],External dependencies configuration,External library limitation,Document suboptimal implementation choice
https://github.com/Evolveum/midpoint/blob/1b8458236a479ac2b43406dd7d567ce9b43ee0c2/pom.xml#L224,"TODO experimental PROFILE, remove after merge to master",['todo'],Plugin configuration,Code smell,Document for later fix
https://github.com/apache/flume/blob/7d3396f26dc1541e9d2a540d50d15a15c38acb74/flume-ng-channels/flume-jdbc-channel/pom.xml#L34,TODO fix spotbugs/pmd violations,"['fix', 'todo']",Build variables,Build break,Silence build warnings
https://github.com/spring-projects/spring-data-gemfire/blob/1ebe33c26d3afc87d6e01de6a3dc39139ce5f4fd/pom.xml#L308,TODO include other attributes from build.gradle!,['todo'],Build variables,Recursive call,Document for later fix
https://github.com/swagger-api/swagger-core/blob/a1da8b576dd7dfdfa7b3ecbacbb18ee36e998599/modules/swagger-core/pom.xml#L145,TODO increase coverage,['todo'],Build variables,No reason,Document for later fix
